Date,next day,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2013/10/10,Partly Cloudy,rain,12.87152778,12.87152778,0.904166667,7.526079167,142.625,5.022529167,1013.886667
2013/10/11,Mostly Cloudy,rain,16.43657407,16.43657407,0.741666667,15.80215,138.875,11.306225,1015.414167
2013/10/12,Mostly Cloudy,rain,18.16435185,18.16435185,0.759166667,10.17452917,188.5,13.5018625,1019.917083
2013/10/13,Mostly Cloudy,rain,15.9125,15.9125,0.835833333,5.679275,242.25,8.496775,1021.449167
2013/10/14,Partly Cloudy,rain,14.89375,14.86782407,0.806666667,3.951879167,143.4583333,9.370870833,1020.867083
2013/10/15,Overcast,rain,14.76388889,14.67546296,0.812083333,10.122875,204.5833333,8.137208333,1014.3525
2013/10/16,Mostly Cloudy,rain,10.80321637,10.06754386,0.935263158,12.75543684,219.8421053,8.648242105,1005.338421
2013/10/17,Partly Cloudy,rain,11.58518519,10.90601852,0.792083333,17.84752083,286.25,12.55464583,1012.08375
2013/10/18,Partly Cloudy,rain,9.460818713,8.485672515,0.774210526,12.34107368,269.1052632,14.55270526,1017.336842
2013/10/19,Partly Cloudy,rain,9.988425926,9.454398148,0.727083333,8.6919875,157.0416667,14.55909583,1024.594583
2013/10/20,Mostly Cloudy,rain,13.19074074,12.53587963,0.686666667,12.49695417,166.3333333,15.66395833,1023.389167
2013/10/21,Mostly Cloudy,rain,14.74884259,14.61759259,0.784583333,8.6296,220.25,11.10095,1021.46125
2013/10/22,Mostly Cloudy,rain,16.10949074,16.10949074,0.80625,9.297079167,150.5,8.618866667,1020.989167
2013/10/23,Mostly Cloudy,rain,18.16759259,18.16759259,0.68125,17.5067375,164.5,15.45734167,1019.050833
2013/10/24,Partly Cloudy,rain,17.24097222,17.24097222,0.7375,6.986058333,147.4583333,13.8037375,1021.065833
2013/10/25,Partly Cloudy,rain,15.6224537,15.6224537,0.764166667,5.551145833,153.5,11.31897083,1021.384583
2013/10/26,Clear,rain,14.7212963,14.66851852,0.81875,5.131204167,169.4166667,3.8217375,1020.979583
2013/10/27,Mostly Cloudy,rain,15.15046296,14.95694444,0.787916667,9.717691667,178.0416667,8.194229167,1017.6525
2013/10/28,Partly Cloudy,rain,17.47453704,17.47453704,0.707916667,10.452925,194.1666667,15.39965,1016.6375
2013/10/29,Partly Cloudy,rain,16.50578704,16.50578704,0.738333333,10.404625,217.8333333,14.43365,1015.615833
2013/10/30,Mostly Cloudy,rain,13.55949074,13.1974537,0.72625,12.96720833,313.4166667,15.46673333,1020.727083
2013/10/31,Overcast,rain,11.44606481,11.07662037,0.6725,8.948916667,121.7916667,15.34866667,1026.874583
2013/11/1,Mostly Cloudy,rain,12.81180556,12.68240741,0.805,9.634508333,182.9583333,8.612158333,1023.104583
2013/11/2,Mostly Cloudy,rain,13.26967593,12.83634259,0.805,12.56336667,183.0416667,8.789258333,1016.345833
2013/11/3,Mostly Cloudy,rain,14.96742424,14.83686869,0.770454545,16.11170909,206.5909091,12.57775909,1011.060455
2013/11/4,Mostly Cloudy,rain,10.62708333,10.25717593,0.874583333,8.375354167,141.2083333,13.25097083,1008.868333
2013/11/5,Partly Cloudy,rain,10.79603175,9.442857143,0.848571429,16.7509,224.7142857,12.3464,999.6242857
2013/11/6,Partly Cloudy,rain,8.716203704,7.468287037,0.805833333,11.19084167,236.5833333,15.295,1006.209583
2013/11/7,Partly Cloudy,rain,11.03148148,10.38402778,0.794583333,11.43972083,198.5416667,14.32027917,1016.064583
2013/11/8,Partly Cloudy,rain,11.40324074,10.8162037,0.831666667,8.807370833,157.4166667,6.918304167,1017.48625
2013/11/9,Mostly Cloudy,rain,12.7587963,12.20208333,0.76125,11.16199583,191.4166667,12.6928375,1013.765833
2013/11/10,Mostly Cloudy,rain,9.862037037,8.988888889,0.8875,9.0804,175.4583333,7.9352875,1009.375833
2013/11/11,Mostly Cloudy,rain,9.309722222,6.952430556,0.84375,20.95415,23.5,10.396575,1014.061875
2013/11/12,Overcast,rain,8.573611111,7.184259259,0.8275,9.8391125,68.45833333,15.0716125,1025.694583
2013/11/13,Overcast,rain,9.918055556,9.132175926,0.86125,10.16379583,231.5,10.5555625,1024.47
2013/11/14,Mostly Cloudy,rain,6.676767677,4.824494949,0.794090909,11.05996818,66.77272727,11.24219091,1022.279545
2013/11/15,Partly Cloudy,rain,7.488657407,6.859259259,0.810416667,6.854575,101.875,8.240516667,1024.842083
2013/11/16,Foggy,rain,4.873611111,4.784722222,0.83125,3.5158375,242.5416667,6.706991667,1028.79375
2013/11/17,Foggy,rain,6.263657407,5.872685185,0.873333333,3.6064,195.5833333,4.5663625,1026.076667
2013/11/18,Mostly Cloudy,rain,6.447916667,4.945601852,0.905,8.346508333,113.2916667,4.216858333,1021.563333
2013/11/19,Mostly Cloudy,rain,7.617222222,5.113055556,0.7405,19.063205,124.85,12.32616,1013.9375
2013/11/20,Foggy,rain,10.06568627,8.074836601,0.751764706,21.84580588,167.1764706,15.30352353,1004.867647
2013/11/21,Foggy,rain,7.717361111,7.143518519,0.895,7.5126625,149.8333333,4.869579167,1004.044167
2013/11/22,Mostly Cloudy,rain,6.41712963,5.372453704,0.945,6.682170833,63.91666667,3.167675,1005.397917
2013/11/23,Overcast,rain,8.464583333,7.056712963,0.872083333,11.95156667,57.41666667,11.65505833,1006.165417
2013/11/24,Overcast,rain,8.06712963,6.60462963,0.929583333,9.202491667,210.2916667,5.365325,1006.00875
2013/11/25,Overcast,rain,2.331349206,-1.408730159,0.887857143,14.6073,323.4285714,10.50525,1013.043571
2013/11/26,Overcast,rain,1.66037037,-2.893703704,0.734,18.97653333,229.8,15.84776667,1018.956
2013/11/27,Partly Cloudy,rain,1.019005848,-1.223684211,0.768421053,10.68870526,151.5789474,11.12848947,1027.778947
2013/11/28,Partly Cloudy,rain,0.548611111,-2.503009259,0.82,10.99562917,223.3333333,10.19197083,1029.403333
2013/11/29,Partly Cloudy,rain,2.635748792,-0.757004831,0.776086957,14.6986,259.3478261,12.5671,1022.985217
2013/11/30,Clear,snow,0.720833333,-1.647453704,0.84375,8.638991667,135.875,8.674545833,1020.765417
2013/12/1,Partly Cloudy,snow,0.085185185,-0.612962963,0.8575,3.9626125,283.7916667,4.422804167,1026.711667
2013/12/2,Foggy,rain,1.024269006,-1.632163743,0.816315789,9.491373684,236,12.72069474,1029.784211
2013/12/3,Foggy,snow,-0.723737374,-2.095959596,0.858181818,5.635,129,4.761209091,1034.266364
2013/12/4,Foggy,snow,-2.128703704,-2.97037037,0.88625,4.587158333,164.4166667,5.078879167,1027.849167
2013/12/5,Mostly Cloudy,snow,-1.139814815,-4.089583333,0.91,9.672075,210.7083333,3.9606,1023.585417
2013/12/6,Partly Cloudy,rain,1.11875,-2.740509259,0.796666667,15.24133333,233.7916667,9.0059375,1013.157083
2013/12/7,Overcast,rain,1.004365079,-3.699603175,0.653571429,18.7726,262.1428571,14.14385,1020.777143
2013/12/8,Mostly Cloudy,rain,2.889351852,-0.51875,0.76,14.29143333,247.7083333,13.78092917,1027.4625
2013/12/9,Overcast,rain,3.881111111,0.668518519,0.748,15.21879333,230.6,13.06676,1025.177333
2013/12/12,Partly Cloudy,rain,0.823611111,0.823611111,0.685,2.757125,231.75,10.78431667,1033.098333
2013/12/13,Overcast,snow,-1.005092593,-1.133101852,0.825416667,3.0086875,203.0833333,6.3413875,1028.95625
2013/12/14,Overcast,snow,-1.15787037,-1.4375,0.895416667,2.866470833,197.625,4.396641667,1030.662083
2013/12/18,Overcast,snow,-1.299537037,-2.990972222,0.9125,5.524983333,119.4583333,4.322179167,1031.458333
2013/12/19,Foggy,snow,-1.618055556,-4.845138889,0.916666667,10.11616667,163.0416667,3.457475,1025.161667
2013/12/20,Foggy,snow,-2.230092593,-4.732638889,0.953333333,7.306716667,178.0416667,0.962645833,1029.337917
2013/12/21,Mostly Cloudy,snow,-1.388888889,-3.798148148,0.96,6.509766667,310.3333333,2.7048,1034.276667
2013/12/22,Mostly Cloudy,rain,2.974561404,0.316959064,0.892105263,10.03368947,152.2631579,6.571342105,1031.073684
2013/12/23,Clear,rain,3.164583333,1.687731481,0.849583333,6.813654167,141.375,5.2707375,1026.906667
2013/12/24,Mostly Cloudy,rain,2.585024155,-0.386714976,0.793043478,12.2682,145.826087,6.4407,1022.652174
2013/12/25,Partly Cloudy,rain,4.549768519,0.825462963,0.702916667,18.6659375,153.25,11.01575417,1014.29125
2013/12/26,Mostly Cloudy,rain,5.789814815,1.77962963,0.736666667,22.81906667,146.8333333,13.84063333,1008.393333
2013/12/27,Clear,rain,7.877536232,6.659178744,0.763478261,9.3191,120.4782609,14.2289,1011.196522
2013/12/28,Mostly Cloudy,rain,6.9875,5.288425926,0.815833333,12.75656667,144.5833333,10.62063333,1017.137083
2013/12/29,Overcast,rain,4.851851852,3.142592593,0.824583333,8.101654167,243.3333333,8.467258333,1019.483333
2013/12/30,Mostly Cloudy,rain,3.755324074,1.582638889,0.865833333,9.326595833,220.8333333,5.418991667,1026.547083
2013/12/31,Mostly Cloudy,rain,3.150462963,0.478009259,0.862916667,11.04527083,131,8.190875,1025.7775
2014/1/1,Partly Cloudy,rain,2.934953704,0.093518519,0.796666667,11.08216667,130.8333333,10.71119583,1022.729167
2014/1/2,Mostly Cloudy,rain,2.740972222,-0.694212963,0.8125,13.6467625,151.7083333,10.71723333,1018.585417
2014/1/3,Mostly Cloudy,rain,4.816898148,2.556712963,0.870416667,9.997429167,157.4583333,8.1687375,1020.170833
2014/1/4,Overcast,rain,6.507729469,4.478743961,0.839130435,11.7054,149.173913,9.2211,1019.816522
2014/1/5,Foggy,rain,8.493981481,6.28125,0.752083333,19.18247917,152.125,13.80843333,1011.9
2014/1/6,Foggy,rain,5.398842593,4.190972222,0.94375,6.700283333,221.8333333,4.068604167,1019.869583
2014/1/7,Foggy,rain,6.130555556,4.36712963,0.986666667,9.108575,147.8333333,0.854641667,1024.654583
2014/1/8,Foggy,rain,4.675231481,4.432407407,0.9925,3.35685,179.25,0.733220833,1025.939583
2014/1/9,Foggy,rain,3.340972222,1.83912037,0.990416667,6.6593625,148.4166667,1.121633333,1022.110417
2014/1/10,Mostly Cloudy,rain,2.960648148,0.2,0.94625,11.00904583,229.9583333,7.096075,1018.457917
2014/1/11,Mostly Cloudy,rain,4.474305556,2.977083333,0.892916667,7.431491667,172.25,5.6732375,1021.263333
2014/1/12,Partly Cloudy,rain,4.958333333,2.374305556,0.705,13.57766667,276.2916667,10.56495417,1022.482083
2014/1/13,Mostly Cloudy,rain,2.600462963,0.29837963,0.707916667,9.558704167,160.2083333,14.67582083,1019.890417
2014/1/14,Overcast,rain,4.173188406,0.629951691,0.677391304,17.2249,141.9565217,15.7437,1013.084348
2014/1/15,Mostly Cloudy,rain,4.196527778,1.830787037,0.839583333,10.82389583,236,10.179225,1011.665
2014/1/16,Overcast,rain,1.903472222,-0.018981481,0.871666667,8.779866667,166.3333333,8.264666667,1016.33625
2014/1/17,Overcast,rain,5.652083333,3.32337963,0.808333333,12.3949875,156.0833333,10.14165833,1012.99375
2014/1/18,Overcast,rain,8.738425926,7.38912037,0.8375,11.23511667,146.0416667,11.90662083,1012.363333
2014/1/19,Mostly Cloudy,rain,9.546990741,8.45625,0.79375,16.69234583,149.5416667,12.4070625,1009.15875
2014/1/20,Overcast,rain,10.03005051,8.497222222,0.844545455,15.75092273,154.4090909,13.5079,1003.811364
2014/1/21,Overcast,rain,7.673148148,5.914351852,0.902083333,10.49250417,223.2083333,9.401729167,1004.459167
2014/1/22,Overcast,rain,4.183333333,0.986574074,0.820833333,15.12058333,286.75,11.61145417,1011.3125
2014/1/23,Overcast,rain,2.326388889,0.481712963,0.813333333,7.049116667,215.6666667,10.92250833,1018.152083
2014/1/24,Overcast,snow,-0.837962963,-5.670987654,0.880555556,17.35937778,47.83333333,5.713711111,1014.75
2014/1/25,Overcast,snow,-4.128703704,-8.852314815,0.9075,14.21294583,179.5,4.317483333,1012.009167
2014/1/26,Foggy,snow,-7.108564815,-9.37962963,0.87,5.8744875,178.25,6.578191667,1013.4975
2014/1/27,Overcast,snow,-5.820833333,-6.389583333,0.87625,3.751970833,208.9166667,2.739683333,1008.660417
2014/1/28,Overcast,snow,-3.623611111,-5.07337963,0.841666667,5.264029167,163.1666667,4.374504167,1005.3425
2014/1/29,Mostly Cloudy,snow,-3.505092593,-6.840277778,0.871666667,9.240058333,140.4166667,6.069029167,1010.578333
2014/1/30,Partly Cloudy,snow,-2.935964912,-7.996491228,0.821578947,16.26947368,122.1052632,9.5634,1021.006316
2014/1/31,Overcast,snow,-4.819444444,-12.03703704,0.738333333,24.69203333,148.3333333,14.70735,1026.605
2014/2/1,Mostly Cloudy,snow,-3.300793651,-9.901587302,0.771428571,23.3749,147.0714286,15.3088,1023.966429
2014/2/2,Partly Cloudy,snow,-0.131746032,-4.755291005,0.75,17.5283,130.1904762,15.63923333,1021.791429
2014/2/3,Clear,snow,-1.35462963,-4.326851852,0.784166667,9.655304167,111.125,13.954675,1024.994167
2014/2/4,Partly Cloudy,snow,-2.192361111,-5.691666667,0.7725,10.72394167,115.4166667,13.25566667,1024.80375
2014/2/5,Mostly Cloudy,rain,-0.447453704,-4.405324074,0.777083333,13.62797917,129.625,9.708970833,1018.4425
2014/2/6,Foggy,rain,1.328472222,-0.786342593,0.859166667,8.557820833,175.9583333,9.121320833,1015.394583
2014/2/7,Overcast,rain,3.881944444,1.28287037,0.899166667,11.74562083,165.125,3.444729167,1014.047083
2014/2/8,Mostly Cloudy,rain,6.294444444,4.489351852,0.879166667,9.604320833,147.2916667,8.171420833,1009.804167
2014/2/9,Mostly Cloudy,rain,8.486111111,6.831481481,0.835,12.441275,176.625,10.7688875,1004.234167
2014/2/10,Mostly Cloudy,rain,6.502546296,3.521527778,0.743333333,18.374125,192.5416667,15.17357917,1009.527083
2014/2/11,Mostly Cloudy,rain,9.177546296,7.620138889,0.78,14.574525,175.8333333,11.58730417,1007.7075
2014/2/12,Partly Cloudy,rain,6.859661836,4.297584541,0.802173913,18.2063,193.0869565,10.745,1005.871739
2014/2/13,Overcast,rain,4.70162037,1.404861111,0.743333333,17.00092917,199.1666667,13.33214167,1010.278333
2014/2/14,Partly Cloudy,rain,4.383838384,1.802272727,0.784090909,12.68387273,259.1363636,11.09143636,1011.533182
2014/2/15,Mostly Cloudy,rain,4.346296296,2.313657407,0.68,13.39788333,165.125,15.74915417,1017.025417
2014/2/16,Mostly Cloudy,rain,9.021527778,7.525,0.692916667,10.96745417,212.9583333,15.3412875,1014.362083
2014/2/17,Mostly Cloudy,rain,6.237962963,4.432407407,0.880416667,9.892108333,188.75,10.291925,1017.68875
2014/2/18,Mostly Cloudy,rain,6.777314815,6.111805556,0.87,4.93465,169.625,8.069454167,1023.220417
2014/2/19,Overcast,rain,8.290740741,7.064351852,0.863333333,8.400175,210.5416667,5.647745833,1015.764167
2014/2/20,Overcast,rain,7.903240741,6.763425926,0.857083333,7.925225,237.875,8.1526375,1016.71125
2014/2/21,Overcast,rain,7.26875,6.425231481,0.904583333,6.450733333,95.25,5.115104167,1014.409167
2014/2/22,Overcast,rain,7.760648148,6.851851852,0.929166667,6.253508333,117.25,4.653570833,1014.143333
2014/2/23,Mostly Cloudy,rain,7.711805556,5.823148148,0.897916667,11.11772083,26.20833333,7.169866667,1019.910417
2014/2/24,Overcast,rain,7.206018519,6.083101852,0.826666667,7.167854167,112,10.49988333,1022.91375
2014/2/25,Partly Cloudy,rain,5.643518519,3.446527778,0.819166667,10.1812375,148.7916667,12.1534875,1022.3925
2014/2/26,Mostly Cloudy,rain,4.565509259,2.489351852,0.78,9.806241667,140.9583333,13.75007083,1022.9425
2014/2/27,Mostly Cloudy,rain,6.404398148,5.057175926,0.765833333,9.0180125,149.3333333,11.33775417,1021.005
2014/2/28,Partly Cloudy,rain,6.67337963,5.25787037,0.834166667,8.488725,158.625,9.767333333,1012.800833
2014/3/1,Overcast,rain,6.69537037,4.574305556,0.739166667,13.67225417,130.9166667,11.8979,1007.984167
2014/3/2,Overcast,rain,5.676388889,4.333333333,0.802916667,7.25305,208.375,12.43859167,1002.855
2014/3/3,Mostly Cloudy,rain,7.070833333,5.750231481,0.819583333,8.467929167,141.0833333,10.05310833,1001.064167
2014/3/4,Overcast,rain,7.458333333,6.107638889,0.789583333,9.479545833,67.45833333,11.38605417,1002.02375
2014/3/5,Mostly Cloudy,rain,8.057175926,6.261574074,0.854583333,12.77199583,52,10.91512917,1009.149583
2014/3/6,Mostly Cloudy,rain,8.269323671,5.999516908,0.76173913,19.4509,13.65217391,12.3879,1019.075652
2014/3/7,Partly Cloudy,rain,6.921296296,5.143287037,0.823333333,10.27649583,105.7916667,13.67695,1024.495833
2014/3/8,Clear,rain,9.068357488,7.704347826,0.72,14.1547,197.9565217,13.0774,1027.825652
2014/3/9,Mostly Cloudy,rain,7.423263889,4.448263889,0.66,21.45828125,31.375,15.6190125,1029.65
2014/3/10,Clear,rain,5.967592593,4.684259259,0.582083333,7.7944125,97.875,15.78269583,1027.285
2014/3/11,Clear,rain,6.167824074,5.008564815,0.5175,8.255275,188.9166667,15.03471667,1025.339583
2014/3/12,Clear,rain,8.311574074,7.153935185,0.465,12.5962375,188.0416667,15.64450417,1028.728333
2014/3/13,Clear,rain,7.851388889,6.625,0.49625,9.821,135.375,15.78470833,1029.062917
2014/3/14,Clear,rain,9.390509259,9.170138889,0.515,5.361970833,210.25,14.13915417,1024.520833
2014/3/15,Mostly Cloudy,rain,9.695238095,7.890740741,0.574761905,16.2817,233.4761905,14.1312,1013.709524
2014/3/16,Partly Cloudy,rain,7.311111111,4.712777778,0.722,17.84202,260.5,12.88644,1011.934
2014/3/17,Mostly Cloudy,rain,11.13993056,10.83715278,0.6275,12.8216375,303.375,15.17525625,1015.33375
2014/3/18,Mostly Cloudy,rain,12.08842593,11.50648148,0.5875,11.66445,233.8333333,15.83367917,1017.162083
2014/3/19,Partly Cloudy,rain,10.87883598,9.864550265,0.603809524,16.82603333,265.5714286,13.61983333,1017.936667
2014/3/20,Partly Cloudy,rain,12.3462963,11.42384259,0.53125,11.94083333,256.375,15.82294583,1025.439167
2014/3/21,Partly Cloudy,rain,12.09141414,11.20934343,0.582272727,15.16839545,155.7727273,15.79556364,1020.046818
2014/3/22,Mostly Cloudy,rain,13.88030303,13.31944444,0.520909091,14.15629091,185.5909091,15.83581364,1013.027727
2014/3/23,Mostly Cloudy,rain,14.0599537,13.68541667,0.573333333,13.769525,176.0416667,14.67179583,1006.898333
2014/3/24,Partly Cloudy,rain,8.662037037,7.35162037,0.833333333,9.590904167,262.9583333,11.14254167,1006.072917
2014/3/25,Mostly Cloudy,rain,6.51087963,4.774768519,0.692916667,12.191725,269.3333333,12.71229167,1009.3925
2014/3/26,Mostly Cloudy,rain,7.34212963,6.658796296,0.70875,9.261525,81.33333333,12.47481667,1013.382917
2014/3/27,Mostly Cloudy,rain,11.36527778,10.61643519,0.625416667,14.67649167,64.45833333,13.33817917,1012.764167
2014/3/28,Partly Cloudy,rain,11.20763889,10.23217593,0.6525,11.0929,100.75,14.09018333,1013.242917
2014/3/29,Partly Cloudy,rain,11.89027778,11.06689815,0.58375,12.27960417,132.7916667,14.4799375,1020.763333
2014/3/30,Partly Cloudy,rain,11.17361111,11.07013889,0.538333333,4.984291667,163.1666667,15.7719625,1018.75375
2014/3/31,Mostly Cloudy,rain,12.39884259,12.06087963,0.593333333,7.5287625,224.2083333,14.39675417,1012.104167
2014/4/1,Overcast,rain,12.81226852,12.17083333,0.5625,9.184379167,249.7083333,15.68005833,1011.701667
2014/4/2,Overcast,rain,12.66041667,12.66041667,0.574583333,5.068145833,182.9583333,14.33973333,1012.954583
2014/4/3,Mostly Cloudy,rain,14.14652778,13.50115741,0.599583333,14.960925,183.75,15.47478333,1010.539583
2014/4/4,Overcast,rain,15.76435185,15.53703704,0.581666667,11.21499167,126.9166667,15.31646667,1008.628333
2014/4/5,Mostly Cloudy,rain,13.67615741,13.67615741,0.778333333,12.58483333,57.125,12.48085417,1010.4575
2014/4/6,Partly Cloudy,rain,11.08402778,10.18287037,0.708333333,13.5401,178.5833333,13.45020833,1017.914167
2014/4/7,Mostly Cloudy,rain,12.15763889,11.67523148,0.740416667,7.711229167,146.8333333,12.328575,1019.004583
2014/4/8,Partly Cloudy,rain,14.34652778,14.34652778,0.64375,8.276741667,165.5833333,11.39611667,1016.433333
2014/4/9,Mostly Cloudy,rain,9.984126984,9.15,0.643571429,18.3103,318.7857143,14.09325,1016.289286
2014/4/10,Mostly Cloudy,rain,7.742424242,6.444191919,0.71,11.77129545,291.9090909,13.61035455,1016.504545
2014/4/11,Mostly Cloudy,rain,9.691203704,8.928009259,0.70375,10.35900833,216,13.33214167,1017.3275
2014/4/12,Mostly Cloudy,rain,11.09143519,10.74282407,0.616666667,7.226216667,115.5833333,13.85472083,1016.934167
2014/4/13,Mostly Cloudy,rain,12.64467593,12.40486111,0.57375,7.296654167,203.5416667,13.81447083,1015.5175
2014/4/14,Partly Cloudy,rain,12.57826087,11.66135266,0.654347826,15.5722,271.1304348,12.4586,1012.564348
2014/4/15,Partly Cloudy,rain,7.833862434,5.481746032,0.65047619,18.66143333,310.5714286,13.6827,1013.887619
2014/4/16,Mostly Cloudy,rain,6.675793651,4.368650794,0.75,17.36615,178.7857143,12.35445,1016.685714
2014/4/17,Mostly Cloudy,rain,11.03958333,10.23298611,0.766875,12.00355625,187.25,12.61435,1013.760625
2014/4/18,Mostly Cloudy,rain,12.49444444,12.03333333,0.73625,9.526504167,251.1666667,12.658625,1007.303333
2014/4/19,Mostly Cloudy,rain,13.06038647,12.8263285,0.704347826,11.0278,180.3043478,13.5184,1005.051739
2014/4/20,Partly Cloudy,rain,11.08055556,10.60300926,0.81625,9.085095833,105.375,12.18904167,1009.93125
2014/4/21,Mostly Cloudy,rain,15.5037037,15.31041667,0.675416667,12.94507083,134.5,12.74315,1009.736667
2014/4/22,Overcast,rain,15.05625,15.05625,0.827916667,7.441554167,199.6666667,10.211425,1012.42875
2014/4/23,Overcast,rain,16.14305556,16.1224537,0.773333333,4.758891667,151.4166667,8.914033333,1016.186667
2014/4/24,Overcast,rain,15.36851852,15.36851852,0.8775,7.756845833,120.75,10.8675,1012.536667
2014/4/25,Mostly Cloudy,rain,14.49583333,14.49583333,0.870833333,9.608345833,126.3333333,10.026275,1012.87
2014/4/26,Partly Cloudy,rain,15.48981481,15.48981481,0.720833333,8.464575,114.625,10.49787083,1012.48
2014/4/27,Partly Cloudy,rain,16.14189815,16.14189815,0.502916667,13.036975,139.2083333,13.8842375,1008.641667
2014/4/28,Mostly Cloudy,rain,16.62800926,16.62800926,0.592083333,8.4343875,175.9166667,14.92402917,1005.636667
2014/4/29,Mostly Cloudy,rain,15.12337963,15.11111111,0.760833333,7.425454167,147.0416667,12.85719167,1005.73125
2014/4/30,Mostly Cloudy,rain,14.73402778,14.73402778,0.804583333,5.881195833,197.25,12.13202083,1006.639583
2014/5/1,Mostly Cloudy,rain,15.28078704,15.225,0.752083333,4.638141667,162.0833333,9.093816667,1008.150417
2014/5/2,Overcast,rain,14.90462963,14.82986111,0.768333333,7.151754167,117.7083333,10.95940417,1008.892083
2014/5/3,Mostly Cloudy,rain,14.46018519,14.46018519,0.816666667,12.23130417,127.9166667,10.2074,1007.952917
2014/5/4,Partly Cloudy,rain,10.31767677,8.559090909,0.694545455,23.93191818,69.81818182,12.09841818,1009.556364
2014/5/5,Partly Cloudy,rain,10.65277778,9.732175926,0.601666667,14.97165833,215.4166667,13.0732,1017.285833
2014/5/6,Mostly Cloudy,rain,12.08140097,12.01666667,0.623478261,7.6314,151.173913,12.3067,1021.11913
2014/5/7,Overcast,rain,16.59722222,16.14861111,0.619583333,15.7458,170.2916667,15.34799583,1016.5925
2014/5/8,Partly Cloudy,rain,15.27476852,15.27476852,0.701666667,8.930133333,268.875,12.93165417,1017.06125
2014/5/9,Partly Cloudy,rain,16.79791667,16.7224537,0.60625,5.872475,230.75,14.95019167,1016.295417
2014/5/10,Mostly Cloudy,rain,15.77314815,15.77314815,0.626666667,9.460538889,272.3888889,14.57586667,1014.062222
2014/5/11,Partly Cloudy,rain,18.075,18.075,0.63375,14.21361667,197.0833333,14.0854875,1008.286667
2014/5/12,Mostly Cloudy,rain,13.78939394,13.54545455,0.631363636,15.10033636,277.0454545,12.70509545,1012.967727
2014/5/13,Overcast,rain,13.09675926,13.05555556,0.72125,9.431245833,157.75,13.3690375,1012.89875
2014/5/14,Overcast,rain,11.84444444,11.67738095,0.845714286,20.69885,299.0714286,11.5943,1009.016429
2014/5/15,Overcast,rain,11.18333333,11.18333333,0.886666667,20.20192222,334,12.48823333,1004.062222
2014/5/16,Mostly Cloudy,rain,11.63657407,11.63657407,0.85625,11.55040833,158.9166667,11.62487083,1008.1025
2014/5/17,Mostly Cloudy,rain,13.42222222,13.42222222,0.811666667,8.724858333,259,11.660425,1013.492917
2014/5/18,Partly Cloudy,rain,14.27536232,14.27536232,0.766956522,7.5677,170.6521739,11.3771,1017.140435
2014/5/19,Partly Cloudy,rain,17.04027778,16.99236111,0.67125,7.666283333,145.0416667,11.6503625,1017.550417
2014/5/20,Partly Cloudy,rain,19.03726852,19.03726852,0.59375,4.919891667,59.75,12.64722083,1017.760833
2014/5/21,Partly Cloudy,rain,20.4212963,20.35069444,0.627083333,6.435975,108.2083333,15.6391375,1019.09625
2014/5/22,Partly Cloudy,rain,21.88888889,21.71365741,0.590833333,10.2335625,125.5,15.75250833,1016.722083
2014/5/23,Mostly Cloudy,rain,22.28796296,22.08217593,0.57125,11.19687917,127.7916667,15.78739167,1013.827083
2014/5/24,Mostly Cloudy,rain,21.08912037,21.09328704,0.644583333,6.982033333,181.75,14.89317083,1013.192917
2014/5/25,Mostly Cloudy,rain,20.45138889,20.45949074,0.704166667,9.23335,188.5833333,11.9522375,1016.300417
2014/5/26,Mostly Cloudy,rain,20.25386473,20.26256039,0.727826087,6.0865,198.3043478,13.1915,1013.070435
2014/5/27,Partly Cloudy,rain,20.50625,20.50625,0.67125,10.549525,225.7083333,12.08573333,1009.324167
2014/5/28,Partly Cloudy,rain,17.80601852,17.80601852,0.6675,11.42026667,225.6666667,13.2523125,1009.182083
2014/5/29,Overcast,rain,17.01967593,17.01967593,0.674583333,10.08597917,285.75,13.43813333,1009.59125
2014/5/30,Overcast,rain,13.08888889,13.08888889,0.77375,17.681825,312.5,12.08439167,1012.149583
2014/5/31,Mostly Cloudy,rain,13.1287037,13.1287037,0.725833333,11.92942917,274.5833333,13.21675833,1014.567917
2014/6/1,Mostly Cloudy,rain,14.52638889,14.52638889,0.744583333,8.343154167,294.5833333,12.33192917,1013.76125
2014/6/2,Mostly Cloudy,rain,14.88564815,14.88564815,0.797916667,6.500375,220.9166667,10.31942917,1015.020417
2014/6/3,Partly Cloudy,rain,16.18634259,16.18634259,0.695416667,4.7917625,243.5,10.36974167,1014.923333
2014/6/4,Partly Cloudy,rain,17.89768519,17.87592593,0.602916667,4.882325,123.5416667,15.40702917,1012.18125
2014/6/5,Partly Cloudy,rain,20.20532407,20.09490741,0.560416667,3.4836375,185.9166667,15.72835833,1013.908333
2014/6/6,Partly Cloudy,rain,21.17638889,21.05671296,0.586666667,9.252133333,312,15.6190125,1016.92875
2014/6/7,Partly Cloudy,rain,22.58032407,22.34236111,0.57625,9.095158333,285.0416667,15.82160417,1017.532083
2014/6/8,Partly Cloudy,rain,23.98310185,23.57083333,0.540416667,8.494091667,191.9166667,15.17693333,1019.302917
2014/6/9,Partly Cloudy,rain,24.87546296,24.37731481,0.5175,9.015329167,223.9166667,15.87124583,1019.1225
